name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"New York,ny",2/16/2021,51.4,34.1,40.8,51.4,26.4,35.6,32.6,74.8,0.859,100,37.5,"rain,snow",0,1.8,35.6,17.3,273.7,1006.1,80.1,6.3,117.2,10.1,7,,2021-02-16T06:48:15,2021-02-16T17:32:29,0.16,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",2/17/2021,34.2,22.4,29,30.9,10.6,21,6.7,39.1,0,0,0,snow,0.7,1.6,28.6,17.2,311.3,1026.2,28.8,9.9,142.8,12.4,6,,2021-02-17T06:46:55,2021-02-17T17:33:41,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",2/18/2021,29.6,24.4,27.4,22.4,14.7,18.5,17.4,69.3,0.427,100,50,snow,0.4,1.2,21.4,14.2,37.8,1028.6,88.1,4.9,23.3,1.9,1,,2021-02-18T06:45:33,2021-02-18T17:34:52,0.22,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",2/19/2021,33.2,27.9,30.6,32.4,18.3,23,27.2,86.8,0.132,100,62.5,"rain,snow",0.6,1.5,20.8,15,27.9,1019.8,100,3.6,37.3,3.3,2,,2021-02-19T06:44:10,2021-02-19T17:36:04,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",2/20/2021,34.4,27.3,31.3,28.3,16.9,22.9,17.7,57.7,0,0,0,"rain,snow",0.1,1.8,28.9,14.9,299.9,1019.4,60.9,9.9,128,10.9,6,,2021-02-20T06:42:46,2021-02-20T17:37:15,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",2/21/2021,36.4,24.2,30.4,34.5,13.5,23.4,13.1,49.2,0,0,0,snow,1,2.2,18.3,11,285.2,1031.3,9.7,9.9,186.5,16.1,7,,2021-02-21T06:41:21,2021-02-21T17:38:26,0.32,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",2/22/2021,38.6,31.6,34.8,35.2,24.7,29.9,25.4,70.6,0.535,100,29.17,"rain,snow",0.4,1.6,31.1,15.4,232.4,1017.2,76.6,7.4,33.2,3,2,,2021-02-22T06:39:56,2021-02-22T17:39:36,0.35,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",2/23/2021,45.1,36.1,40.2,39.7,30.1,34.9,29.2,65,0.01,100,4.17,rain,0,1.1,27.7,13.9,258.9,1005.7,76.5,9,69.7,6.2,3,,2021-02-23T06:38:29,2021-02-23T17:40:46,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",2/24/2021,52.9,39.6,46.2,52.9,34.8,42.8,29.3,52.3,0,0,0,,0,0.9,23.7,14,220.9,1013.6,24.6,9.9,164.3,14.3,7,,2021-02-24T06:37:01,2021-02-24T17:41:56,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",2/25/2021,49.9,40.3,45.2,46.1,31.3,39.7,20.5,38.2,0,0,0,,0,0.5,32.5,18.2,293,1017.4,15,9.9,196.9,17,7,,2021-02-25T06:35:32,2021-02-25T17:43:06,0.45,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",2/26/2021,45.1,33.7,39.7,44.1,28.7,35.7,17.5,40.9,0,0,0,,0,0.3,13.9,8.4,257.1,1029.6,28.8,9.9,170.9,14.9,7,,2021-02-26T06:34:03,2021-02-26T17:44:15,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",2/27/2021,50.3,38.3,44.1,50.3,33.5,41.2,38.4,80.8,0.407,100,37.5,rain,0,0.2,25,10.4,224.7,1021.8,77.8,6.9,39.1,3.5,2,,2021-02-27T06:32:33,2021-02-27T17:45:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",2/28/2021,44.3,41.5,42.8,43.6,36.6,39.4,35.1,74.7,0.23,100,41.67,rain,0,0.1,18.3,9.9,70.8,1022.5,71.5,7.6,36.7,3.3,2,,2021-02-28T06:31:02,2021-02-28T17:46:33,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/1/2021,47.9,35.3,42.5,43.1,23.2,37.2,32,70.6,0.196,100,29.17,rain,0,0.1,38.8,24.5,302.3,1006.4,81.7,6.5,49.7,4.3,2,,2021-03-01T06:29:30,2021-03-01T17:47:41,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/2/2021,32.9,21.5,28.6,26.5,7.8,17.6,1.7,31.3,0,0,0,,0,0,37.9,23.2,294.7,1019.6,13.4,9.9,208,18,7,,2021-03-02T06:27:58,2021-03-02T17:48:49,0.62,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/3/2021,51.5,31.9,41.9,51.5,24.1,37.7,17.3,37.5,0,0,0,,0,0,22.5,12.2,253.1,1012.4,20.3,9.9,201.7,17.5,7,,2021-03-03T06:26:25,2021-03-03T17:49:57,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/4/2021,44.3,28.7,39.3,44.3,15.8,32,18.7,44.1,0,0,0,,0,0,36.6,21.3,301,1010.1,45.3,9.9,129.6,11.1,7,,2021-03-04T06:24:51,2021-03-04T17:51:05,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/5/2021,36.8,23.5,30.8,27.6,11.4,20.1,2.7,31.3,0,0,0,,0,0,37.2,20.8,294.9,1011.8,8.2,9.9,216.6,18.8,8,,2021-03-05T06:23:17,2021-03-05T17:52:12,0.75,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/6/2021,34.2,29.2,32.2,29.2,21,23.9,11.6,42.2,0,0,0,,0,0,29.3,19,300.5,1018,80.6,9.9,121.4,10.4,4,,2021-03-06T06:21:42,2021-03-06T17:53:19,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/7/2021,40.5,29.1,33.9,35.3,19.2,26.5,11.7,39.8,0,0,0,,0,0,23,12.7,307.8,1026,36.8,9.9,217,18.8,8,,2021-03-07T06:20:06,2021-03-07T17:54:25,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/8/2021,43.5,26.5,35.2,42.7,19.5,30,9.1,34.1,0,0,0,,0,0,19.7,11.8,298.6,1029.6,9.3,9.9,225.3,19.4,8,,2021-03-08T06:18:30,2021-03-08T17:55:32,0.83,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/9/2021,62.9,41.7,51.5,62.9,35.2,49.4,19.9,29,0,0,0,,0,0,23,13.7,273.7,1026.7,33.6,9.9,215.3,18.5,8,,2021-03-09T06:16:54,2021-03-09T17:56:38,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/10/2021,53.5,40.7,46.7,53.5,37,44.4,31.9,57,0,0,0,,0,0,20.8,11.3,110.1,1032.2,28.2,9.9,215.1,18.6,8,,2021-03-10T06:15:17,2021-03-10T17:57:44,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/11/2021,70.4,44.6,56.8,70.4,44.5,56.6,40.2,59.2,0,0,0,,0,0,17.7,11.1,183.5,1023.1,34.6,7.4,199,17.2,7,,2021-03-11T06:13:40,2021-03-11T17:58:49,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/12/2021,67.7,54.7,62,67.7,54.7,62,28.7,31.8,0,0,0,,0,0,31.8,15.5,279.7,1017.4,42.7,9.9,178.5,15.6,7,,2021-03-12T06:12:03,2021-03-12T17:59:55,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/13/2021,53.1,33.5,43.2,53.1,25.1,37.6,9.2,24.9,0,0,0,,0,0,36.8,22,295,1022,6.3,9.9,230.8,20,8,,2021-03-13T06:10:25,2021-03-13T18:01:00,0,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/14/2021,51.6,33.4,44.1,51.6,23.2,38.7,13.3,28.6,0,0,0,,0,0,47.2,31.1,295,1015.9,27.9,9.9,240.9,19.9,8,,2021-03-14T07:08:47,2021-03-14T19:02:05,0.04,Partially cloudy,Becoming cloudy in the afternoon.,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/15/2021,38.4,24.5,31.6,31,10.6,21.7,-3.4,23.1,0,0,0,,0,0,37.3,28.7,317.6,1025.4,15.3,9.9,241.3,20.8,8,,2021-03-15T07:07:08,2021-03-15T19:03:10,0.07,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/16/2021,36.7,29.3,32.9,36.7,20.7,28.3,9.8,39.9,0.002,100,4.17,rain,0,0,13.4,9.5,71.4,1025.4,70.2,9.9,60.8,5.3,3,,2021-03-16T07:05:30,2021-03-16T19:04:14,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/17/2021,46.3,34.2,40.4,46.3,27.7,37.3,31.9,71.6,0,0,0,,0,0.1,10.1,8.7,59,1021.5,100,9.8,86.5,7.6,4,,2021-03-17T07:03:51,2021-03-17T19:05:19,0.14,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/18/2021,46.1,43.5,44.8,46.1,35.7,41.6,40.7,85.4,0.575,100,54.17,rain,0,0.1,24.9,17.3,42.3,1013.9,100,6.3,20.6,1.8,1,,2021-03-18T07:02:12,2021-03-18T19:06:23,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/19/2021,43.3,31.5,38.1,36.9,20.5,29.7,11.9,37,0.095,100,20.83,rain,0,0.1,34,21.6,12.2,1020.8,39.9,9.5,240,20.7,8,,2021-03-19T07:00:32,2021-03-19T19:07:27,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/20/2021,58.5,33.2,44.8,58.5,27.4,42.9,15.1,31.3,0,0,0,,0,0,12.8,7.5,327.2,1033.1,1.5,9.9,252.3,21.6,8,,2021-03-20T06:58:53,2021-03-20T19:08:31,0.24,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/21/2021,62,40.8,51,62,38.3,50.7,21.6,34.3,0,0,0,,0,0,10.3,8.5,72.2,1033.3,8.4,9.9,254.4,21.9,9,,2021-03-21T06:57:14,2021-03-21T19:09:35,0.25,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/22/2021,59.9,41.2,49.3,59.9,39.6,48.5,32.1,55,0,0,0,,0,0,12.3,9.4,77.5,1029.2,4.5,9.6,248.8,21.3,8,,2021-03-22T06:55:34,2021-03-22T19:10:39,0.3,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/23/2021,62.9,42.2,51.4,62.9,38.1,49.9,40.5,68.4,0,0,0,,0,0,12.8,8.4,62.9,1025.4,40.9,8.5,232.6,20.2,8,,2021-03-23T06:53:55,2021-03-23T19:11:42,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/24/2021,54,46.3,50,54,42.9,48.6,44.8,82.7,1.302,100,37.5,rain,0,0,19.7,9.3,65.5,1021.1,84,7.2,64.3,5.6,3,,2021-03-24T06:52:15,2021-03-24T19:12:46,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/25/2021,66.5,49.2,56.6,66.5,46.6,56.3,52,85.4,0.016,100,16.67,rain,0,0,16.1,9.7,298.4,1017.1,83.7,4.8,129.5,11,5,,2021-03-25T06:50:36,2021-03-25T19:13:49,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/26/2021,81.4,52.2,63.1,80.1,52.2,62.9,48.2,65.2,0.146,100,12.5,rain,0,0,45.6,26.8,224.1,1008.2,62,7.4,170.6,14.7,8,,2021-03-26T06:48:57,2021-03-26T19:14:52,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/27/2021,67.7,51,57.4,67.7,51,57.4,38.8,50.3,0,0,0,,0,0,30.9,14.4,237,1018.9,20.4,9.9,229.9,19.9,8,,2021-03-27T06:47:17,2021-03-27T19:15:55,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/28/2021,59.5,48.7,54.2,59.5,45.3,53.6,48.6,82.3,0.69,100,45.83,rain,0,0,50.7,14.7,105.9,1008.2,84.4,7.1,29.8,2.6,2,,2021-03-28T06:45:38,2021-03-28T19:16:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/29/2021,55.1,45.2,49.8,55.1,37.6,46.7,23.7,36.8,0,0,0,,0,0,38.7,20.6,252.6,1014.1,41.8,9.9,251.8,21.7,9,,2021-03-29T06:43:59,2021-03-29T19:18:01,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",3/30/2021,59.5,41.7,50.5,59.5,37.7,49.9,29.6,45.6,0,0,0,,0,0,26.4,15.5,125.4,1027.5,10.6,9.9,264.9,22.9,9,,2021-03-30T06:42:20,2021-03-30T19:19:04,0.57,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",3/31/2021,65.9,49.8,56.8,65.9,46.9,56.5,49.9,78.3,0.295,100,33.33,rain,0,0,28.6,16,134.3,1018.2,76.6,8.6,77.7,6.9,3,,2021-03-31T06:40:42,2021-03-31T19:20:07,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",4/1/2021,57.6,39.9,46.6,57.6,32.2,41.7,33.1,62.5,0.079,100,20.83,rain,0,0,33.8,22.9,275.4,1010.3,94.7,9,126.7,10.8,7,,2021-04-01T06:39:03,2021-04-01T19:21:10,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/2/2021,39,28.7,34.8,32.4,15.9,26.1,12.3,39.6,0,0,0,,0,0,30.1,19.3,284.6,1021.1,70.4,9.9,146.5,12.5,5,,2021-04-02T06:37:25,2021-04-02T19:22:13,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/3/2021,53.2,32.1,42,53.2,24.5,37.9,9.6,27.6,0,0,0,,0,0,26.4,10.8,281.4,1025.6,12.9,9.9,280,24.3,9,,2021-04-03T06:35:48,2021-04-03T19:23:16,0.71,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/4/2021,64.2,45.8,53.4,64.2,43.3,52.6,24.1,33,0,0,0,,0,0,27.7,10.7,304.7,1018.3,59.9,9.9,196.2,16.8,8,,2021-04-04T06:34:10,2021-04-04T19:24:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/5/2021,67.7,48,57.6,67.7,43.5,56.9,21.4,27.2,0,0,0,,0,0,32.9,21,290.7,1013.8,10.2,9.9,279.1,24.1,9,,2021-04-05T06:32:33,2021-04-05T19:25:22,0.78,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/6/2021,69.2,47.3,57.9,69.2,42.5,57,16.9,22.6,0,0,0,,0,0,27.7,15.5,311,1013.9,12.2,9.9,287.3,24.7,9,,2021-04-06T06:30:56,2021-04-06T19:26:24,0.81,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/7/2021,71,51.4,58.8,71,51.4,58.8,31.8,36.8,0,0,0,,0,0,13.6,7.4,38.7,1015.3,30.1,9.9,230.1,19.8,9,,2021-04-07T06:29:20,2021-04-07T19:27:27,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/8/2021,68.5,49.2,57.7,68.5,49.2,57.7,39.6,52.2,0,0,0,,0,0,19.7,9.9,123.2,1018.9,11.8,9.9,274.6,23.6,9,,2021-04-08T06:27:44,2021-04-08T19:28:30,0.88,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/9/2021,57.2,48.8,51.7,57.2,47,51.3,43.9,75,0.009,100,8.33,rain,0,0,15,10.5,119.2,1021,60,9.8,179.3,15.5,7,,2021-04-09T06:26:09,2021-04-09T19:29:33,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/10/2021,66.5,50.7,57.7,66.5,50.7,57.7,49.2,74.1,0.007,100,8.33,rain,0,0,14.8,8.8,108.4,1014.9,75.6,9.5,169,14.6,8,,2021-04-10T06:24:34,2021-04-10T19:30:36,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",4/11/2021,55.4,48.1,53.5,55.4,43.2,52.7,51.5,93,0.475,100,58.33,rain,0,0,27.1,13.3,29.7,1004,87.8,2.9,43.8,3.8,1,,2021-04-11T06:23:00,2021-04-11T19:31:39,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",4/12/2021,51,45.2,47.5,51,39.3,43.7,41.3,80.1,0.425,100,58.33,rain,0,0,25.2,14.6,23.4,1008.4,100,7.1,36.3,3,1,,2021-04-12T06:21:26,2021-04-12T19:32:41,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",4/13/2021,64.3,44.1,53.6,64.3,41.3,52.4,39.3,61.5,0.128,100,20.83,rain,0,0,19.7,9.3,8,1016.4,53.7,9.6,256.6,22.2,9,,2021-04-13T06:19:53,2021-04-13T19:33:44,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",4/14/2021,70.8,48.5,59,70.8,47.6,58.8,43.6,59.7,0,0,0,,0,0,25.3,15.1,234.3,1015.6,54.6,9.9,190.4,16.5,8,,2021-04-14T06:18:21,2021-04-14T19:34:47,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",4/15/2021,59.1,47.2,52.7,59.1,43.5,51.8,48,84,0.777,100,45.83,rain,0,0,16.6,12.8,29.8,1006.9,99,7.2,39.1,3.4,2,,2021-04-15T06:16:49,2021-04-15T19:35:50,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",4/16/2021,51.5,41.3,46.4,51.5,37.3,42.8,36.1,68.1,0.039,100,25,rain,0,0,29.4,15.8,285.5,1004.1,82.5,9.5,143.5,12.2,6,,2021-04-16T06:15:18,2021-04-16T19:36:53,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",4/17/2021,54.7,43.3,49.3,54.7,38.6,47.6,34.6,58.2,0,0,0,,0,0,20.8,10.1,309.8,1007.8,95.1,9.9,148.1,12.7,6,,2021-04-17T06:13:48,2021-04-17T19:37:56,0.18,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/18/2021,61.4,48.8,55.3,61.4,46.2,54.8,35.8,48.6,0,0,0,,0,0,17.2,7.8,266.8,1009.9,85.6,9.9,168.6,14.4,7,,2021-04-18T06:12:18,2021-04-18T19:38:59,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/19/2021,63.4,52.4,58.5,63.4,52.4,58.5,37.6,46.3,0,0,0,,0,0,19.7,10.2,163,1010.4,57.3,9.9,193.1,16.5,8,,2021-04-19T06:10:50,2021-04-19T19:40:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/20/2021,75.3,52.3,63,75.3,52.3,63,40.2,46.2,0,0,0,,0,0,30.5,16.9,217,1012,18.5,9.9,276.8,23.9,9,,2021-04-20T06:09:22,2021-04-20T19:41:05,0.25,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/21/2021,68,40.5,55.7,68,32.7,53.6,38.4,52.4,0.13,100,12.5,rain,0,0,48.8,21.9,239.8,1005.9,63.3,9.9,166,14.2,10,,2021-04-21T06:07:55,2021-04-21T19:42:08,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/22/2021,47.7,36.6,42.3,42,26.8,34.8,16.9,36.6,0,0,0,,0,0,34.9,19.6,272.7,1010.4,65.5,9.9,202.3,17.5,7,,2021-04-22T06:06:28,2021-04-22T19:43:10,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/23/2021,63.9,39.7,51.9,63.9,33.2,49.2,20,30.1,0,0,0,,0,0,29.9,17,292.5,1014.6,24,9.9,309,26.6,9,,2021-04-23T06:05:03,2021-04-23T19:44:13,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/24/2021,70.8,52,60.7,70.8,52,60.7,28.9,30.6,0,0,0,,0,0,28.1,10.9,237.5,1014.4,28.9,9.9,265,22.8,9,,2021-04-24T06:03:39,2021-04-24T19:45:16,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/25/2021,62.7,49.5,56.1,62.7,46.1,55.7,42.6,63.6,0.553,100,33.33,rain,0,0,25.9,11.4,353.1,1007.1,83.6,7.9,125.4,10.9,5,,2021-04-25T06:02:15,2021-04-25T19:46:19,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",4/26/2021,60.3,41.8,51.9,60.3,35.1,49.6,23.2,35.2,0,0,0,,0,0,30.3,18.9,316.4,1015.3,10.3,9.9,317.6,27.3,10,,2021-04-26T06:00:53,2021-04-26T19:47:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
"New York,ny",4/27/2021,62.2,47.4,54.7,62.2,46.3,54.5,24.8,32.5,0,0,0,,0,0,15.7,9.4,127.3,1017.3,44.9,9.9,225.5,19.4,9,,2021-04-27T05:59:32,2021-04-27T19:48:24,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,F1417,72503014732"
"New York,ny",4/28/2021,83.6,52.4,64.6,81.8,52.4,64.5,47.5,56.3,0.031,100,8.33,rain,0,0,29.7,13,53.3,1010.3,42.6,9.6,262.9,22.5,9,,2021-04-28T05:58:12,2021-04-28T19:49:27,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732"
